Name,Value
Law Enforcement (Land Units) : Police,S-G-UULC--
Movement and Maneuver : Infantry : Infantry Fighting Vehicle,S-G-UCII--
Movement and Maneuver : Antitank/Antiarmor : Mobility : Air Mobile/Air Assault (US Only) : Mobility : Wheeled,S-G-UCAWS-
Fires : Field Artillery : Self-propelled : Capability : Multiple Rocket Launcher : Mobility : Wheeled,S-G-UCFRMR
Fires : Field Artillery : Target Acquisition : Capability : Multiple Rocket Launcher : Mobility : Towed,S-G-UCFRMT
Command and Control : Tactical Satellite : Original,S-G-UCDSC-
Fires : Air Defense : Short Range : Stinger,S-G-UCDSS-
Fires : Air Defense : Short Range : Vulcan,S-G-UCDSV-
Fires : Air Defense : Missile : Avenger,S-G-UCDMLA
Fires : Air Defense : Missile : Hawk,S-G-UCDHH-
Fires : Air Defense : Missile : Patriot,S-G-UCDHP-
Movement and Maneuver : Aviation Rotary Wing,S-G-UCVR--
Fires : Field Artillery : Howitzer/Gun : Amphibious,S-G-UCFHX-
Fires : Field Artillery : Rocket,S-G-UCFR--
Fires : Field Artillery : Mortar : Amphibious,S-G-UCFML-
Weapon/Weapon System : Rifle,S-G-EWR---
Weapon/Weapon System : Rifle : Single Shot Rifle,S-G-EWRR--
Weapon/Weapon System : Rifle : Semiautomatic Rifle,S-G-EWRL--
Weapon/Weapon System : Rifle : Automatic Rifle,S-G-EWRH--
Weapon/Weapon System : Grenade Launcher,S-G-EWZ---
Weapon/Weapon System : Grenade Launcher : Light,S-G-EWZL--
Weapon/Weapon System : Grenade Launcher : Medium,S-G-EWZM--
Weapon/Weapon System : Grenade Launcher : Heavy,S-G-EWZH--
Weapon/Weapon System : Flame Thrower,S-G-EXF---
Weapon/Weapon System : Air Defense Gun,S-G-EWA---
Weapon/Weapon System : Air Defense Gun : Light,S-G-EWAL--
Weapon/Weapon System : Air Defense Gun : Medium,S-G-EWAM--
Weapon/Weapon System : Air Defense Gun : Heavy,S-G-EWAH--
Weapon/Weapon System : Antitank Gun,S-G-EWG---
Weapon/Weapon System : Antitank Gun : Light,S-G-EWGL--
Weapon/Weapon System : Antitank Gun : Medium,S-G-EWGM--
Weapon/Weapon System : Antitank Gun : Heavy,S-G-EWGH--
Weapon/Weapon System : Direct Fire Gun,S-G-EWD---
Weapon/Weapon System : Direct Fire Gun : Light,S-G-EWDL--
Weapon/Weapon System : Direct Fire Gun : Self Propelled : Light,S-G-EWDLS-
Weapon/Weapon System : Direct Fire Gun : Medium,S-G-EWDM--
Weapon/Weapon System : Direct Fire Gun : Self Propelled : Medium,S-G-EWDMS-
Weapon/Weapon System : Direct Fire Gun : Heavy,S-G-EWDH--
Weapon/Weapon System : Direct Fire Gun : Self Propelled : Heavy,S-G-EWDHS-
Weapon/Weapon System : Recoilless Gun,S-G-EWGR--
Weapon/Weapon System : Howitzer,S-G-EWH---
Weapon/Weapon System : Howitzer : Light,S-G-EWHL--
Weapon/Weapon System : Howitzer : Self Propelled : Light,S-G-EWHLS-
Weapon/Weapon System : Howitzer : Medium,S-G-EWHM--
Weapon/Weapon System : Howitzer : Self Propelled : Medium,S-G-EWHMS-
Weapon/Weapon System : Howitzer : Heavy,S-G-EWHH--
Weapon/Weapon System : Howitzer : Self Propelled : Heavy,S-G-EWHHS-
Weapon/Weapon System : Missile Launcher,S-G-EWM---
Weapon/Weapon System : Air Defense Missile Launcher : Original,S-G-EWMA--
Weapon/Weapon System : Air Defense Missile Launcher : Theater,S-G-EWMAT-
Weapon/Weapon System : Air Defense Missile Launcher : Theater : TLAR,S-G-EWMATR
Weapon/Weapon System : Air Defense Missile Launcher : Theater : TELAR,S-G-EWMATE
Weapon/Weapon System : Air Defense Missile Launcher : Light,S-G-EWMAS-
Weapon/Weapon System : Air Defense Missile Launcher : Light Transporter-Launcher and Radar (TLAR),S-G-EWMASR
Weapon/Weapon System : Air Defense Missile Launcher : Light Tactical Landing Approach Radar (TELAR),S-G-EWMASE
Weapon/Weapon System : Air Defense Missile Launcher : Medium,S-G-EWMAI-
Weapon/Weapon System : Air Defense Missile Launcher : Medium TLAR,S-G-EWMAIR
Weapon/Weapon System : Air Defense Missile Launcher : Medium TELAR Air Defense Missile Launcher,S-G-EWMAIE
Weapon/Weapon System : Air Defense Missile Launcher : Heavy,S-G-EWMAL-
Weapon/Weapon System : Air Defense Missile Launcher : Heavy TLAR,S-G-EWMALR
Weapon/Weapon System : Air Defense Missile Launcher : Heavy TELAR,S-G-EWMALE
Weapon/Weapon System : Antitank Missile Launcher,S-G-EWMT--
Weapon/Weapon System : Antitank Missile Launcher : Light,S-G-EWMTL-
Weapon/Weapon System : Antitank Missile Launcher : Medium,S-G-EWMTM-
Weapon/Weapon System : Antitank Missile Launcher : Heavy,S-G-EWMTH-
Weapon/Weapon System : Surface-to-Surface Missile Launcher,S-G-EWMS--
Weapon/Weapon System : Surface-to-Surface Missile Launcher : Light,S-G-EWMSS-
Weapon/Weapon System : Surface-to-Surface Missile Launcher : Medium,S-G-EWMSI-
Weapon/Weapon System : Surface-to-Surface Missile Launcher : Heavy,S-G-EWMSL-
Weapon/Weapon System : Mortar,S-G-EWO---
Weapon/Weapon System : Mortar : Light,S-G-EWOL--
Weapon/Weapon System : Mortar : Medium,S-G-EWOM--
Weapon/Weapon System : Mortar : Heavy,S-G-EWOH--
Weapon/Weapon System : Single Rocket Launcher,S-G-EWS---
Weapon/Weapon System : Single Rocket Launcher : Light,S-G-EWSL--
Weapon/Weapon System : Single Rocket Launcher : Medium,S-G-EWSM--
Weapon/Weapon System : Single Rocket Launcher : Heavy,S-G-EWSH--
Weapon/Weapon System : Multiple Rocket Launcher,S-G-EWX---
Weapon/Weapon System : Multiple Rocket Launcher : Light,S-G-EWXL--
Weapon/Weapon System : Multiple Rocket Launcher : Medium,S-G-EWXM--
Weapon/Weapon System : Multiple Rocket Launcher : Heavy,S-G-EWXH--
Weapon/Weapon System : Antitank Rocket Launcher,S-G-EWT---
Weapon/Weapon System : Antitank Rocket Launcher : Light,S-G-EWTL--
Weapon/Weapon System : Antitank Rocket Launcher : Medium,S-G-EWTM--
Weapon/Weapon System : Antitank Rocket Launcher : Heavy,S-G-EWTH--
Vehicle,S-G-EV----
Vehicle : Armored Vehicle,S-G-EVA---
Vehicle : Armored Vehicle : Armored Fighting Vehicle,S-G-EVAI--
Vehicle : Armored Vehicle : Armored Fighting Vehicle C2 : Original,S-G-EVAC--
Vehicle : Armored Vehicle : Armored Personnel Carrier,S-G-EVAA--
Vehicle : Armored Vehicle : Armored Personnel Carrier Ambulance,S-G-EVUAA-
Vehicle : Armored Vehicle : Armored Personnel Carrier-Recovery,S-G-EVAAR-
Vehicle : Armored Vehicle : Combat Service Support Vehicle,S-G-EVAS--
Vehicle : Armored Vehicle : Light Wheeled Armored Vehicle,S-G-EVAL--
Vehicle : Tank,S-G-EVAT--
Vehicle : Tank : Light,S-G-EVATL-
Vehicle : Tank : Medium,S-G-EVATM-
Vehicle : Tank : Heavy,S-G-EVATH-
Vehicle : Tank Recovery Vehicle : Light,S-G-EVATLR
Vehicle : Tank Recovery Vehicle : Medium,S-G-EVATMR
Vehicle : Tank Recovery Vehicle : Heavy,S-G-EVATHR
Engineer Equipment,S-G-EVE---
Engineer Equipment : Bridge : Original,S-G-EVEB--
Engineer Equipment : Earthmover,S-G-EVEE--
Engineer Equipment : Mine Clearing Equipment,S-G-EVEA--
Engineer Equipment : Mine Clearing Equipment : Trailer Mounted,S-G-EVEAT-
Engineer Equipment : Mine Clearing Equipment : Mine Clearing Equipment on Tank Chassis,S-G-EVEAA-
Engineer Equipment : Mine Laying Equipment : Armored Carrier with Volcano,S-G-EVEMV-
Engineer Equipment : Mine Laying Equipment : Truck Mounted with Volcano,S-G-EVEML-
Engineer Equipment : Dozer,S-G-EVED--
Engineer Equipment : Dozer : Dozer-Armored,S-G-EVEDA-
Engineer Equipment : Armored Assault,S-G-EVES--
Engineer Equipment : Armored Engineer Recon Vehicle (AERV),S-G-EVER--
Engineer Equipment : Backhoe,S-G-EVEH--
Engineer Equipment : Construction Vehicle,S-G-EVEC--
Engineer Equipment : Ferry Transporter,S-G-EVEF--
Utility Vehicles : Utility Vehicle,S-G-EVU---
Utility Vehicles : Medical Evacuation,S-G-EVUA--
Utility Vehicles : Bus,S-G-EVUB--
Utility Vehicles : Semi-Trailer and Truck,S-G-EVUS--
Utility Vehicles : Semi-Trailer and Truck : Light,S-G-EVUSL-
Utility Vehicles : Semi-Trailer and Truck : Medium,S-G-EVUSM-
Utility Vehicles : Semi-Trailer and Truck : Heavy,S-G-EVUSH-
Utility Vehicles : Limited Cross Country Truck,S-G-EVUL--
Utility Vehicles : Cross Country Truck,S-G-EVUX--
Utility Vehicles : Amphibious Utility Wheeled Vehicle,S-G-EVUR--
Utility Vehicles : Tow Truck,S-G-EVUT--
Utility Vehicles : Tow Truck : Light,S-G-EVUTL-
Utility Vehicles : Tow Truck : Heavy,S-G-EVUTH-
Train : Locomotive,S-G-EVT---
Civilian Vehicle,S-G-EVC---
Civilian Vehicle : Automobile,S-G-EVCA--
Civilian Vehicle : Automobile : Compact,S-G-EVCAL-
Civilian Vehicle : Automobile : Midsize,S-G-EVCAM-
Civilian Vehicle : Automobile : Sedan,S-G-EVCAH-
Civilian Vehicle : Open-Bed Truck,S-G-EVCO--
Civilian Vehicle : Open-Bed Truck : Pickup,S-G-EVCOL-
Civilian Vehicle : Open-Bed Truck : Small,S-G-EVCOM-
Civilian Vehicle : Open-Bed Truck : Large,S-G-EVCOH-
Civilian Vehicle : Multiple Passenger Vehicle,S-G-EVCM--
Civilian Vehicle : Multiple Passenger Vehicle : Van,S-G-EVCML-
Civilian Vehicle : Multiple Passenger Vehicle : Small Bus,S-G-EVCMM-
Civilian Vehicle : Multiple Passenger Vehicle : Large Bus,S-G-EVCMH-
Civilian Vehicle : Utility Vehicle,S-G-EVCU--
Civilian Vehicle : Utility Vehicle : Sport Utility Vehicle (SUV),S-G-EVCUL-
Civilian Vehicle : Utility Vehicle : Small Box Truck,S-G-EVCUM-
Civilian Vehicle : Utility Vehicle : Large Box Truck,S-G-EVCUH-
Civilian Vehicle : Jeep Type Vehicle,S-G-EVCJ--
Civilian Vehicle : Jeep Type Vehicle : Small/Light,S-G-EVCJL-
Civilian Vehicle : Jeep Type Vehicle : Medium,S-G-EVCJM-
Civilian Vehicle : Jeep Type Vehicle : Large/Heavy,S-G-EVCJH-
Civilian Vehicle : Tractor Trailer with Box,S-G-EVCT--
Civilian Vehicle : Tractor Trailer with Box : Small/Light,S-G-EVCTL-
Civilian Vehicle : Tractor Trailer with Box : Medium,S-G-EVCTM-
Civilian Vehicle : Tractor Trailer with Box : Large/Heavy,S-G-EVCTH-
Civilian Vehicle : Tractor Trailer with Flatbed,S-G-EVCF--
Civilian Vehicle : Tractor Trailer with Flatbed : Small/Light : Original,S-G-EVCFL-
Civilian Vehicle : Tractor Trailer with Flatbed : Medium,S-G-EVCFM-
Civilian Vehicle : Tractor Trailer with Flatbed : Large/Heavy,S-G-EVCFH-
Pack Animals,S-G-EVM---
Missile Support,S-G-EVS---
Missile Support : Transloader,S-G-EVST--
Missile Support : Transporter,S-G-EVSR--
Missile Support : Crane/Loading Device,S-G-EVSC--
Missile Support : Propellant Transporter,S-G-EVSP--
Missile Support : Warhead Transporter,S-G-EVSW--
Other Equipment : CBRN Equipment,S-G-EXN---
Other Equipment : Laser,S-G-EXL---
Land Mines : Land Mine : Original,S-G-EXM---
Land Mines : Antipersonnel Land Mine (APL),S-G-EXMC--
Land Mines : Improvised Explosives Device (IED),S-G-EXI---
Land Mines : Less than lethal,S-G-EXML--
Sensors : Sensor,S-G-ES----
Sensors : Sensor Emplaced,S-G-ESE---
Sensors : Radar,S-G-ESR---
Engineer Equipment : Mine Laying Equipment : Original,S-G-EVEM--
Installation : Aircraft Production/Assembly,S-G-IMA---
Installation : Ammunition and Explosives/Assembly,S-G-IME---
Installation : Armament Production,S-G-IMG---
Installation : Chemical-Biological-Radiological and Nuclear (CBRN),S-G-IRN---
Installation : Chemical-Biological-Radiological and Nuclear (CBRN) : CBRN Type : Biological,S-G-IRNB--
Installation : Chemical-Biological-Radiological and Nuclear (CBRN) : CBRN Type : Chemical,S-G-IRNC--
Installation : Chemical-Biological-Radiological and Nuclear (CBRN) : CBRN Type : Nuclear,S-G-IRNN--
Installation : Processing Facility,S-G-IP----
Installation : Processing Facility : Decontamination,S-G-IPD---
Installation : Chemical-Biological-Radiological and Nuclear (CBRN) : No Category Listed : Biological,S-G-IMC---
Installation : Engineering Equipment Production,S-G-IMN---
Installation : Engineering Equipment Production : Bridge,S-G-IMNB--
Installation : Equipment Manufacture,S-G-IE----
Installation : Utility,S-G-IU----
Installation : Utility : Research,S-G-IUR---
Installation : Utility : TELECOM,S-G-IUT---
Installation : Government Leadership,S-G-IG----
Installation : Raw Material,S-G-IR----
Installation : Mine,S-G-IRM---
Installation : Missile and Space System Production,S-G-IMM---
Installation : Nuclear (Non CBRN Defense),S-G-IMF---
Installation : Nuclear (Non CBRN Defense) : No Category Listed : Atomic Energy Reactor,S-G-IMFA--
Installation : Nuclear (Non CBRN Defense) : No Category Listed : Nuclear Material Production,S-G-IMFP--
Installation : Nuclear (Non CBRN Defense) : No Category Listed : Nuclear Material Storage,S-G-IMFS--
Installation : Nuclear (Non CBRN Defense) : No Category Listed : Weapons Grade,S-G-IMFPW-
Infrastructure : Energy Facility,S-G-IUE---
Infrastructure : Energy Facility : Electric Power : CBRN Type : Nuclear,S-G-IUEN--
Infrastructure : Energy Facility : Electric Power : Dam,S-G-IUED--
Infrastructure : Energy Facility : Electric Power : Fossil Fuel,S-G-IUEF--
Infrastructure : Energy Facility : Petroleum/Gas/Oil,S-G-IRP---
Infrastructure : Medical : Medical,S-G-IX----
Infrastructure : Medical : Medical Treatment Facility (Hospital),S-G-IXH---
Infrastructure : Military : Military Base,S-G-IB----
Infrastructure : Transportation,S-G-IT----
Infrastructure : Transportation : Airport/Air Base,S-G-IBA---
Infrastructure : Transportation : Maintenance Facility,S-G-IMV---
Infrastructure : Transportation : Sea Port/Naval Base : Original,S-G-IBN---
Infrastructure : Transportation : Ship Yard : Original,S-G-IMS---
Infrastructure : Water Supply : Water,S-G-IUP---
Command and Control : Special C2 Headquarters Component,S-G-UH----
